#	dx	dy	dz	|d|
0.1	1.21E-03	-4.50E-06	3.27E-04	0.001253774
0.2	8.29E-04	2.50E-06	3.41E-04	0.000897041
0.3	8.05E-04	-7.50E-06	2.84E-04	0.000853499
0.4	6.64E-04	-4.50E-06	2.62E-04	0.00071319
0.5	4.50E-04	2.00E-06	2.22E-04	0.000502449
0.6	4.52E-04	-2.50E-06	1.83E-04	0.000487649
0.7	3.62E-04	-1.50E-06	1.42E-04	0.000388394
0.8	2.94E-04	-5.00E-07	1.42E-04	0.000327161
0.9	2.49E-04	-7.00E-06	7.90E-05	0.000261327
1.0	1.88E-04	-1.50E-06	7.60E-05	0.000202324
